number_recipients,year,filing_id,ein,desc_noncash_assistance,amount_cash_grant,method_valuation,job_id,type_of_grant_assistance,pdf_key,region,manner_cash_disbursement,amount_noncash_assistance,source_url,index
1,2010,231352685_2010,231352685,N/A,12500,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,RESEARCH,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,North America,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,7500,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,CONSULTING,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenland,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,10391,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,PORTUGUESE IMMERSION STUDY ABROAD PROGRAM,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,South America,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,20359,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,WOMENS ENTREPRENEURS,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,South America,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,46333,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,TRANSLATION SERVICES,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,South America,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,21910,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,RESEARCH,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,South Asia,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,5066,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,RESEARCH,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,uurope/Iceland/Greenland,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,12255,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,WRITING FOR KW,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,South Asia,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,78064,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,RESEARCH,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenlano,FORGN DRAFT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,17485,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,WRITING FOR KW,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,South Asia,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,6403,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,WHARTON BERGAMO CONFERENCE,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenland,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,7085,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,WRITING FOR KW,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,South Asia,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,5295,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,SPANISH IMMERSION STUDY ABROAD PROGRAM,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenland,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,74300,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,WRITING FOR KW,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,South Asia,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,5326,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,SPANISH IMMERSION STUDY ABROAD PROGRAM,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenland,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,9147,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,WRITING FOR KW,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,South Asia,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,10000,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,WROTE COMMISSIONED PAPER,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenland,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
65,2010,231352685_2010,231352685,N/A,1596811,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,CONSULTANT FEES,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Sub-Saharan Africa,DIR DEPOSIT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,10000,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,WROTE COMMISSIONED PAPER,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenland,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,9300,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,WRITING FORKW,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenlano,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,138782,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,WRITING FOR KW,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenland,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,8571,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,PAYMENT FOR REVIEWING WEMBA APPLICATIONS,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenland,CHEKC,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
,2010,231352685_2010,231352685,,,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,See Add'l Data,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
,2010,231352685_2010,231352685,Schedule F,,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,8000,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,RESEARCH,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Cent America/Caribbean,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,6400,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,CHINESE IMMERSION STUDY ABROAD PROGRAM,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,East Asia/Pacific,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,12600,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,CHINESE IMMERSION STUDY ABROAD PROGRAM,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,East Asia/Pacific,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,17213,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,PAYMENT FOR DATA COLLECTION,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,East Asia/Pacific,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,52233,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,PAYMENT FOR CORPORATE OUTREACH,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,East Asia/Pacific,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,5588,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,TRANSLATION SERVICES,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,East Asia/Pacific,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,172303,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,CUSTOM PROGRAM,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,East Asia/Pacific,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
4,2010,231352685_2010,231352685,N/A,75882,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,INSTRUCTION,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,East Asia/Pacific,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
1,2010,231352685_2010,231352685,N/A,9714,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,MANAGEMENT OF UK TRUST,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenland,FORGN DRAFT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
7,2010,231352685_2010,231352685,N/A,209851,,8b8b21ecb393a792ad5b25cc5186045d2c3faab4865a6f4b2e1c97e5a43330b3,INSTRUCTION,EIN_231352685_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenlano,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F23-1352685_990_201006.pdf,
2,2009,560532138_2009,560532138,,3500,,6b49d5026034bda7707abae7b30b96aa39fc6206597d05ac942b423419b50140,Student research stipends,EIN_560532138_YEAR_2009_FORMTYPE_990.pdf,Sub-Saharan Africa,Check,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F56-0532138_990_200906.pdf,
1,2009,560532138_2009,560532138,,4000,,6b49d5026034bda7707abae7b30b96aa39fc6206597d05ac942b423419b50140,Student internship stipend,EIN_560532138_YEAR_2009_FORMTYPE_990.pdf,South Asia,Check,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F56-0532138_990_200906.pdf,
,2009,560532138_2009,560532138,Schedule F,,,6b49d5026034bda7707abae7b30b96aa39fc6206597d05ac942b423419b50140,,EIN_560532138_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F56-0532138_990_200906.pdf,
,2008,340714585_2008,340714585,,,110,188efa215223be8ed4cf34ca5e30a5994d945ba47d9fb90a219210d5cb4234c1,,EIN_340714585_YEAR_2008_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F34-0714585_990_200812.pdf,0
1,2008,340714585_2008,340714585,,7500,,188efa215223be8ed4cf34ca5e30a5994d945ba47d9fb90a219210d5cb4234c1,MEDICAL RESEARCH NORTH,EIN_340714585_YEAR_2008_FORMTYPE_990.pdf,NORTH AMERICA,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F34-0714585_990_200812.pdf,1
1,2008,340714585_2008,340714585,,8000,,188efa215223be8ed4cf34ca5e30a5994d945ba47d9fb90a219210d5cb4234c1,MEDICAL RESEARCH EUROPE,EIN_340714585_YEAR_2008_FORMTYPE_990.pdf,EUROPE,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F34-0714585_990_200812.pdf,2
1,2008,340714585_2008,340714585,,7000,,188efa215223be8ed4cf34ca5e30a5994d945ba47d9fb90a219210d5cb4234c1,MEDICAL RESEARCH EAST,EIN_340714585_YEAR_2008_FORMTYPE_990.pdf,EAST ASIA AND THE,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F34-0714585_990_200812.pdf,3
,2008,340714585_2008,340714585,,,,188efa215223be8ed4cf34ca5e30a5994d945ba47d9fb90a219210d5cb4234c1,PACIFIC,EIN_340714585_YEAR_2008_FORMTYPE_990.pdf,PACIFIC,,,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F34-0714585_990_200812.pdf,4
,2008,340714585_2008,340714585,Schedule F,,09902008,188efa215223be8ed4cf34ca5e30a5994d945ba47d9fb90a219210d5cb4234c1,,EIN_340714585_YEAR_2008_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F34-0714585_990_200812.pdf,5
,2009,340714585_2009,340714585,Schedule F,,,7e538dcf338701122d4f225b67d8a24f64cd45ec5086f3d02a916eae209d65c8,,EIN_340714585_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F34-0714585_990_200912.pdf,
3,2010,340714585_2010,340714585,,26340,,0d3a78c4ba1d1c62f87d3f6ad99ec1d2ce52638458956a439b83fc4dd07becdf,RESEARCH,EIN_340714585_YEAR_2010_FORMTYPE_990.pdf,EUROPE (INCLUDING ICELAND & GREENLAND),CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F34-0714585_990_201012.pdf,
1,2010,340714585_2010,340714585,,9000,,0d3a78c4ba1d1c62f87d3f6ad99ec1d2ce52638458956a439b83fc4dd07becdf,RESEARCH,EIN_340714585_YEAR_2010_FORMTYPE_990.pdf,NORTH AMERICA,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F34-0714585_990_201012.pdf,
,2009,470405317_2009,470405317,Schedule F,,,29bf3f3e1a7647be575be824fc4c3ce2215ed8031745cb4e740404457e6fcb4b,,EIN_470405317_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F47-0405317_990_200906.pdf,
,2010,470405317_2010,470405317,Schedule F,,,aed7a4c9f6ea47db28205140f303aa468aa7dd4c9c843f1b3819efe02252f4da,,EIN_470405317_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_02_EO%2F47-0405317_990_201006.pdf,
2,2009,530196603_2009,530196603,,36866,,bb55542b7697fa4dccee27aa6aef4460a598909e68634e134dfe239b1aeb9d18,Educational Scholarship,EIN_530196603_YEAR_2009_FORMTYPE_990.pdf,CentralAmericaand the Caribbean,Funds applied to students' account,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F53-0196603_990_200906.pdf,
24,2009,530196603_2009,530196603,,502960,,bb55542b7697fa4dccee27aa6aef4460a598909e68634e134dfe239b1aeb9d18,Educational Scholarship,EIN_530196603_YEAR_2009_FORMTYPE_990.pdf,East Asia and the Pacific,Funds applied to students' account,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F53-0196603_990_200906.pdf,
96,2009,530196603_2009,530196603,,1766448,,bb55542b7697fa4dccee27aa6aef4460a598909e68634e134dfe239b1aeb9d18,Educational Scholarship,EIN_530196603_YEAR_2009_FORMTYPE_990.pdf,Europe,Funds applied to students' account,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F53-0196603_990_200906.pdf,
14,2009,530196603_2009,530196603,,220286,,bb55542b7697fa4dccee27aa6aef4460a598909e68634e134dfe239b1aeb9d18,Educational Scholarship,EIN_530196603_YEAR_2009_FORMTYPE_990.pdf,Middle East and North Africa,Funds applied to students' account,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F53-0196603_990_200906.pdf,
2,2009,530196603_2009,530196603,,52709,,bb55542b7697fa4dccee27aa6aef4460a598909e68634e134dfe239b1aeb9d18,Educational Scholarship,EIN_530196603_YEAR_2009_FORMTYPE_990.pdf,Russia,Funds applied to students' account,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F53-0196603_990_200906.pdf,
28,2009,530196603_2009,530196603,,404970,,bb55542b7697fa4dccee27aa6aef4460a598909e68634e134dfe239b1aeb9d18,Educational Scholarship,EIN_530196603_YEAR_2009_FORMTYPE_990.pdf,South America,Funds applied to students' account,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F53-0196603_990_200906.pdf,
3,2009,530196603_2009,530196603,,74725,,bb55542b7697fa4dccee27aa6aef4460a598909e68634e134dfe239b1aeb9d18,Educational Scholarship,EIN_530196603_YEAR_2009_FORMTYPE_990.pdf,Sub-Saharan Africa,Funds applied to students' account,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F53-0196603_990_200906.pdf,
1,2010,530196603_2010,530196603,N/A,19803,,9cfbc2d688f5568131a3a5f169dbfd8439f2f45fa88644a707be89c5f84e76bc,STUDY ABROAD SCHOLARSHIPS,EIN_530196603_YEAR_2010_FORMTYPE_990.pdf,Cent America/Caribbean,STUDENT ACCT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F53-0196603_990_201006.pdf,
36,2010,530196603_2010,530196603,N/A,659040,,9cfbc2d688f5568131a3a5f169dbfd8439f2f45fa88644a707be89c5f84e76bc,STUDY ABROAD SCHOLARSHIPS,EIN_530196603_YEAR_2010_FORMTYPE_990.pdf,East Asia/Pacific,STUDENT ACCT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F53-0196603_990_201006.pdf,
117,2010,530196603_2010,530196603,N/A,2283188,,9cfbc2d688f5568131a3a5f169dbfd8439f2f45fa88644a707be89c5f84e76bc,STUDY ABROAD SCHOLARSHIPS,EIN_530196603_YEAR_2010_FORMTYPE_990.pdf,Europe/Iceland/Greenlano,STUDENT ACCT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F53-0196603_990_201006.pdf,
3,2010,530196603_2010,530196603,N/A,48204,,9cfbc2d688f5568131a3a5f169dbfd8439f2f45fa88644a707be89c5f84e76bc,STUDY ABROAD SCHOLARSHIPS,EIN_530196603_YEAR_2010_FORMTYPE_990.pdf,Russia,STUDENT ACCT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F53-0196603_990_201006.pdf,
17,2010,530196603_2010,530196603,N/A,253486,,9cfbc2d688f5568131a3a5f169dbfd8439f2f45fa88644a707be89c5f84e76bc,STUDY ABROAD SCHOLARSHIPS,EIN_530196603_YEAR_2010_FORMTYPE_990.pdf,South America,STUDENT ACCT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F53-0196603_990_201006.pdf,
13,2010,530196603_2010,530196603,N/A,180069,,9cfbc2d688f5568131a3a5f169dbfd8439f2f45fa88644a707be89c5f84e76bc,STUDY ABROAD SCHOLARSHIPS,EIN_530196603_YEAR_2010_FORMTYPE_990.pdf,Sub-Saharan Africa,STUDENT ACCT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F53-0196603_990_201006.pdf,
15,2010,530196603_2010,530196603,N/A,246342,,9cfbc2d688f5568131a3a5f169dbfd8439f2f45fa88644a707be89c5f84e76bc,STUDY ABROAD SCHOLARSHIPS,EIN_530196603_YEAR_2010_FORMTYPE_990.pdf,Middle East/North Africa,STUDENT ACCT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F53-0196603_990_201006.pdf,
0,2009,630312914_2009,630312914,,0,,cb2c4b1c34730cca0e141a5c175e57d28dc2372e254a20cece8a2259a7be59a0,,EIN_630312914_YEAR_2009_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F63-0312914_990_200906.pdf,
0,2009,630312914_2009,630312914,,0,,cb2c4b1c34730cca0e141a5c175e57d28dc2372e254a20cece8a2259a7be59a0,,EIN_630312914_YEAR_2009_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F63-0312914_990_200906.pdf,
0,2009,630312914_2009,630312914,,0,,cb2c4b1c34730cca0e141a5c175e57d28dc2372e254a20cece8a2259a7be59a0,,EIN_630312914_YEAR_2009_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F63-0312914_990_200906.pdf,
0,2009,630312914_2009,630312914,,0,,cb2c4b1c34730cca0e141a5c175e57d28dc2372e254a20cece8a2259a7be59a0,,EIN_630312914_YEAR_2009_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F63-0312914_990_200906.pdf,
0,2009,630312914_2009,630312914,,0,,cb2c4b1c34730cca0e141a5c175e57d28dc2372e254a20cece8a2259a7be59a0,,EIN_630312914_YEAR_2009_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F63-0312914_990_200906.pdf,
0,2009,630312914_2009,630312914,,0,,cb2c4b1c34730cca0e141a5c175e57d28dc2372e254a20cece8a2259a7be59a0,,EIN_630312914_YEAR_2009_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F63-0312914_990_200906.pdf,
0,2009,630312914_2009,630312914,,0,,cb2c4b1c34730cca0e141a5c175e57d28dc2372e254a20cece8a2259a7be59a0,,EIN_630312914_YEAR_2009_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F63-0312914_990_200906.pdf,
50,2009,630312914_2009,630312914,,262106,,cb2c4b1c34730cca0e141a5c175e57d28dc2372e254a20cece8a2259a7be59a0,Scholarships,EIN_630312914_YEAR_2009_FORMTYPE_990.pdf,Europe,Tuition Discoun,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F63-0312914_990_200906.pdf,
4,2009,630312914_2009,630312914,,9675,,cb2c4b1c34730cca0e141a5c175e57d28dc2372e254a20cece8a2259a7be59a0,Scholarships,EIN_630312914_YEAR_2009_FORMTYPE_990.pdf,South America Central Amenca and the,Tuition Discour,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F63-0312914_990_200906.pdf,
3,2009,630312914_2009,630312914,,6150,,cb2c4b1c34730cca0e141a5c175e57d28dc2372e254a20cece8a2259a7be59a0,Scholarships,EIN_630312914_YEAR_2009_FORMTYPE_990.pdf,Caribbean,Tuition Discoun,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F63-0312914_990_200906.pdf,
0,2009,630312914_2009,630312914,,0,,cb2c4b1c34730cca0e141a5c175e57d28dc2372e254a20cece8a2259a7be59a0,,EIN_630312914_YEAR_2009_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F63-0312914_990_200906.pdf,
0,2009,630312914_2009,630312914,,0,,cb2c4b1c34730cca0e141a5c175e57d28dc2372e254a20cece8a2259a7be59a0,,EIN_630312914_YEAR_2009_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F63-0312914_990_200906.pdf,
